iter	MAPE
564	0.02428099123
565	0.02427957817
566	0.02427880318
567	0.02427799377
568	0.02427699191
569	0.02427534462
570	0.02427404916
571	0.02427304697
572	0.02427206947
573	0.02427109999
574	0.02426911911
575	0.02426806519
576	0.02426688966
577	0.02426559659
578	0.02426470128
579	0.02426345673
580	0.02426258952
581	0.02426166742
582	0.02426057128
583	0.02425916271
584	0.02425773966
585	0.02425692607
586	0.02425615389
587	0.02425520545
588	0.02425298689
589	0.02425162006
590	0.02425067016
591	0.02424962688
592	0.02424830086
593	0.02424719053
594	0.02424586456
595	0.02424488032
596	0.02424353295
597	0.02424154969
598	0.02424063522
599	0.02423955706
600	0.02423883938
601	0.02423809547
602	0.02423735551
603	0.02423617715
604	0.02423483886
605	0.02423349577
606	0.02423257712
607	0.02423129853
608	0.02423019332
609	0.02422800846
610	0.0242268104
611	0.02422578391
612	0.02422474271
613	0.02422265892
614	0.0242215716
615	0.02421990881
616	0.02421851483
617	0.0242175698
618	0.02421665353
619	0.02421555003
620	0.02421397037
621	0.0242121521
622	0.02421124693
623	0.02421014226
624	0.02420901667
625	0.02420792074
626	0.02420626646
627	0.02420527043
628	0.02420447368
629	0.02420310055
630	0.02420231843
631	0.02420075131
632	0.02419930846
633	0.02419842185
634	0.02419750026
635	0.02419645821
636	0.02419405328
637	0.0241931074
638	0.02419163918
639	0.02419080674
640	0.02419020654
641	0.02418831926
642	0.02418714526
643	0.02418615251
644	0.02418525754
645	0.02418385313
646	0.02418254795
647	0.02418106256
648	0.02418026651
649	0.02417927107
650	0.02417837433
651	0.02417717218
652	0.02417629218
653	0.02417418582
654	0.02417322697
655	0.024171771
656	0.02417098249
657	0.02416945334
658	0.02416831453
659	0.02416709337
660	0.02416590612
661	0.02416511804
662	0.02416410585
663	0.02416332294
664	0.02416177858
665	0.02416104184
666	0.02415947585
667	0.024158773
668	0.02415810791
669	0.02415713794
670	0.02415614128
671	0.0241551144
672	0.0241542704
673	0.02415341866
674	0.02415267769
675	0.0241519131
676	0.02415067423
677	0.02414965008
678	0.02414893976
679	0.02414793542
680	0.02414691917
681	0.02414556106
682	0.02414462622
683	0.02414356496
684	0.02414206667
685	0.02414127557
686	0.02414054273
687	0.02413956043
688	0.02413816362
689	0.02413715779
690	0.02413658006
691	0.02413560165
692	0.02413501748
693	0.0241342941
694	0.02413258584
695	0.02413178397
696	0.02413082331
697	0.02413013132
698	0.02412923986
699	0.02412818501
700	0.02412733393
701	0.0241263585
702	0.02412549131
703	0.02412455405
704	0.02412349694
705	0.02412195541
706	0.02412139362
707	0.02411990932
708	0.02411900519
709	0.02411832649
710	0.02411731157
711	0.02411629634
712	0.0241157086
713	0.02411474308
714	0.02411413528
715	0.02411301595
716	0.02411212802
717	0.02411130723
718	0.02411048284
719	0.02410957741
720	0.02410873534
721	0.02410782026
722	0.02410729728
723	0.02410622383
724	0.02410525292
725	0.02410452808
726	0.02410370474
727	0.02410268891
728	0.02410208378
729	0.02410135351
730	0.02410068369
731	0.02409976977
732	0.02409881073
733	0.02409799048
734	0.02409725937
735	0.02409530676
736	0.02409463205
737	0.02409390219
738	0.02409271936
739	0.02409155786
740	0.02409095159
741	0.02408946317
742	0.02408856127
743	0.02408790871
744	0.02408721625
745	0.02408645729
746	0.02408569547
747	0.02408494239
748	0.02408411243
749	0.02408342281
750	0.02408301459
751	0.02408208453
752	0.0240812598
753	0.02408036146
754	0.02407963825
755	0.02407906295
756	0.02407827548
757	0.0240774439
758	0.0240764801
759	0.02407589012
760	0.02407471143
761	0.0240739024
762	0.0240730623
763	0.02407192696
764	0.0240711149
765	0.02407047143
766	0.02406950096
767	0.02406859136
768	0.02406805558
769	0.02406727972
770	0.02406665101
771	0.02406593732
772	0.02406529099
773	0.02406437598
774	0.02406383568
775	0.02406254419
776	0.0240613139
777	0.02406040688
778	0.02405989441
779	0.0240591027
780	0.0240585603
781	0.02405794098
782	0.02405732821
783	0.0240565028
784	0.0240559938
785	0.02405514008
786	0.02405334895
787	0.02405257121
788	0.02405182374
789	0.02405114079
790	0.02405061288
791	0.02404970233
792	0.02404887051
793	0.02404793017
794	0.02404722877
795	0.02404657316
796	0.02404574602
797	0.02404446244
798	0.02404343164
799	0.02404233676
800	0.02404086886
801	0.02404009897
802	0.02403971694
803	0.02403916635
804	0.02403837533
805	0.02403780331
806	0.02403709452
807	0.02403576528
808	0.0240353065
809	0.0240344262
810	0.02403350904
811	0.02403271846
812	0.0240318634
813	0.02403100754
814	0.02403012061
815	0.02402946596
816	0.02402855354
817	0.0240280753
818	0.02402741124
819	0.02402664426
820	0.0240262936
821	0.02402538394
822	0.02402463989
823	0.02402359885
824	0.02402308843
825	0.02402240438
826	0.02402133928
827	0.02402039977
828	0.02401972217
829	0.0240192589
830	0.0240184724
831	0.02401729899
832	0.02401685408
833	0.02401607393
834	0.02401551784
835	0.02401505095
836	0.02401429347
837	0.02401365183
838	0.02401310922
839	0.02401250144
840	0.02401162467
841	0.02401068618
842	0.02400992521
843	0.02400908385
844	0.02400852226
845	0.02400800298
846	0.02400721986
847	0.02400629696
848	0.02400569635
849	0.02400505083
850	0.0240043605
851	0.0240035676
852	0.02400199618
853	0.02400062729
854	0.02399975398
855	0.0239990213
856	0.02399793684
857	0.02399714156
858	0.0239967216
859	0.0239961415
860	0.02399544612
861	0.02399481441
862	0.02399362363
863	0.02399256773
864	0.02399181688
865	0.02399103866
866	0.02399016338
867	0.02398950784
868	0.0239891133
869	0.02398874153
870	0.02398810031
871	0.0239873224
872	0.02398665493
873	0.02398605638
874	0.02398532502
875	0.02398427345
876	0.02398372952
877	0.02398316408
878	0.02398256086
879	0.02398189029
880	0.02398126808
881	0.02398074092
882	0.023979035
883	0.02397848549
884	0.02397762939
885	0.02397673348
886	0.0239759299
887	0.02397515608
888	0.02397437988
889	0.02397292003
890	0.02397227452
891	0.02397164363
892	0.02397094561
893	0.02396985842
894	0.0239691228
895	0.023967741
896	0.023967066
897	0.02396652559
898	0.02396591421
899	0.02396544583
900	0.02396494078
901	0.02396417646
902	0.02396352437
903	0.02396271978
904	0.02396226143
905	0.02396116116
906	0.02396067247
907	0.02395984921
908	0.02395907026
909	0.02395854898
910	0.02395775949
911	0.02395713264
912	0.02395652082
913	0.02395587358
914	0.02395531233
915	0.02395466391
916	0.02395383603
917	0.023953383
918	0.02395285911
919	0.02395229372
920	0.02395161383
921	0.02395087828
922	0.02395030271
923	0.02394946986
924	0.0239482341
925	0.02394773466
926	0.02394661245
927	0.02394580564
928	0.02394510508
929	0.02394447825
930	0.02394391059
931	0.02394257438
932	0.02394214786
933	0.02394150843
934	0.02394075636
935	0.02393988756
936	0.02393925933
937	0.02393845979
938	0.02393782762
939	0.02393730866
940	0.02393671787
941	0.02393585159
942	0.02393531013
943	0.02393472729
944	0.023934247
945	0.02393327124
946	0.02393267894
947	0.02393199599
948	0.0239312564
949	0.02393034469
950	0.02392872411
951	0.02392795285
952	0.02392736564
953	0.02392677802
954	0.0239260236
955	0.02392560632
956	0.02392523733
957	0.02392469298
958	0.02392400857
959	0.02392346158
960	0.02392266054
961	0.02392195964
962	0.02392147275
963	0.02392043189
964	0.02391970072
965	0.02391893732
966	0.02391826137
967	0.023917722
968	0.02391702269
969	0.02391657068
970	0.02391600983
971	0.02391555041
972	0.02391479016
973	0.02391427419
974	0.02391376624
975	0.02391321411
976	0.02391269525
977	0.02391203136
978	0.02391147087
979	0.0239107373
980	0.02390995225
981	0.02390946172
982	0.02390843722
983	0.02390764663
984	0.02390705522
985	0.02390637018
986	0.02390580053
987	0.02390519404
988	0.02390453114
989	0.02390401108
990	0.02390338679
991	0.02390238945
992	0.02390164061
993	0.02390097763
994	0.02390039855
995	0.02389945466
996	0.02389900199
997	0.02389841979
998	0.02389791179
999	0.02389728643
